demo1_session,501,001,0,qkd,1,85.72353700037638,4,"{'h': 3, 'measure': 3, 'cx': 2}"
demo3_eve,504,010,1,kyber,2,146.09280900003796,4,"{'h': 3, 'measure': 3, 'cx': 2}"
demo4_aes,504,010,1,kyber,1,74.21658400016895,4,"{'h': 3, 'measure': 3, 'cx': 2}"
demo4_chacha,506,101,4,qkd+qrng,2,150.8221659996707,4,"{'h': 3, 'measure': 3, 'cx': 2}"
demo5_kyber1024,506,101,4,qkd+qrng,1,79.50124199942366,4,"{'h': 3, 'measure': 3, 'cx': 2}"
demo5_kyber768,507,101,4,qkd+qrng,1,75.18184800028394,4,"{'h': 3, 'measure': 3, 'cx': 2}"
