demo1_session,0.0136986301369863,0.11,False,1.0,0.99,False,0.10658530953073782,0.1,True,1,WARNING,ALERT_SIDE_CHANNEL,0.33485699987068074,bob_node,5,1
demo2_monitor,0.010101010101010102,0.11,False,1.0,0.99,False,0.0024776622979571306,0.1,False,0,CLEAR,NO_ACTION,0.14533699959429214,bob_node,5,0
demo3_eve,0.25617283950617287,0.11,True,1.0,0.99,False,0.01230231613607745,0.1,False,3,CRITICAL,ABORT_SESSION_AND_BLACKLIST:eve_path,0.1664040000832756,eve_path,5,1
demo4_aes,0.01056910569105691,0.11,False,1.0,0.99,False,0.00802875571105783,0.1,False,0,CLEAR,NO_ACTION,0.2060490005533211,bob_node,5,0
demo4_chacha,0.012441679626749611,0.11,False,1.0,0.99,False,0.010215295685494032,0.1,False,0,CLEAR,NO_ACTION,0.23667900040891254,bob_node,5,0
demo5_kyber1024,0.008527131782945736,0.11,False,1.0,0.99,False,0.055335980717057046,0.1,False,0,CLEAR,NO_ACTION,0.18195099983131513,bob_node,5,0
demo5_kyber768,0.009389671361502348,0.11,False,1.0,0.99,False,0.0037412561301734125,0.1,False,0,CLEAR,NO_ACTION,0.19984399932582164,bob_node,5,0
