demo1_session,demo1_normal,0,qkd,AES-256-GCM,Kyber1024,True,0.0136986301369863,1,WARNING,ALERT_SIDE_CHANNEL,1391.1082619997615,85.72353700037638,3.900529999555147,1024.739975000557,386.7174650004017,0.011226000424358062,0.33485699987068074
demo2_base,demo2_ratchet,0,qkd,AES-256-GCM,Kyber1024,True,0.010101010101010102,0,CLEAR,NO_ACTION,1012.331101998825,73.86250000035943,0.04889000047114678,4850.365579000027,0.0,0.0,0.14533699959429214
demo3_eve,demo3_eavesdrop,1,kyber,AES-256-GCM,Kyber1024,True,0.25617283950617287,3,CRITICAL,ABORT_SESSION_AND_BLACKLIST:eve_path,989.5546930001728,146.09280900003796,0.05282199981593294,965.3463829999964,393.8611290004701,0.007247999747050926,0.1664040000832756
demo4_aes,demo4_cipher_aes,1,kyber,AES-256-GCM,Kyber1024,True,0.01056910569105691,0,CLEAR,NO_ACTION,1019.592016000388,74.21658400016895,0.06885099992359756,990.2289869996821,377.15717399987625,0.00751999959902605,0.2060490005533211
demo4_chacha,demo4_cipher_chacha,4,qkd+qrng,ChaCha20-Poly1305,Kyber1024,True,0.012441679626749611,0,CLEAR,NO_ACTION,1003.7739409999631,150.8221659996707,0.05615899954136694,980.7968590002929,374.78705899957276,0.007306999577849638,0.23667900040891254
demo5_kyber1024,demo5_kyber1024,4,qkd+qrng,AES-256-GCM,Kyber1024,True,0.008527131782945736,0,CLEAR,NO_ACTION,1013.2909839994682,79.50124199942366,0.05361400053516263,1023.5080219999872,422.88619699957053,0.007046000064292457,0.18195099983131513
demo5_kyber768,demo5_kyber768,4,qkd+qrng,AES-256-GCM,Kyber768,True,0.009389671361502348,0,CLEAR,NO_ACTION,997.9404180003257,75.18184800028394,0.05066799985797843,1009.2571049999606,381.6323580003882,0.0076739997894037515,0.19984399932582164
