demo1_session,0,qkd,0.019305000023450702,3.8709469999957946,3.900529999555147,32,32,32
demo3_eve,1,kyber,0.010014000508817844,0.040345999877899885,0.05282199981593294,32,32,32
demo4_aes,1,kyber,0.014210000699677039,0.05231300019659102,0.06885099992359756,32,32,32
demo4_chacha,4,qkd+qrng,0.012841999705415219,0.04129499939153902,0.05615899954136694,32,32,32
demo5_kyber1024,4,qkd+qrng,0.011593000635912176,0.03989100059698103,0.05361400053516263,32,32,32
demo5_kyber768,4,qkd+qrng,0.010622000445437152,0.03767199996218551,0.05066799985797843,32,32,32
