demo1_session,AES-256-GCM,386.7174650004017,0.011226000424358062,12,33,16,33,True
demo3_eve,AES-256-GCM,393.8611290004701,0.007247999747050926,12,22,16,22,True
demo4_aes,AES-256-GCM,377.15717399987625,0.00751999959902605,12,22,16,22,True
demo4_chacha,ChaCha20-Poly1305,374.78705899957276,0.007306999577849638,12,22,16,22,True
demo5_kyber1024,AES-256-GCM,422.88619699957053,0.007046000064292457,12,18,16,18,True
demo5_kyber768,AES-256-GCM,381.6323580003882,0.0076739997894037515,12,18,16,18,True
